scenario,flow_type,strategy_name,regime,metric,sample_count,mean,stddev,median,p05,p95,ci95_low,ci95_high
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,gross_spread_capture,10,4855.62887588,354.777410655,4914.84107479,4197.41841245,5424.49854226,4635.73555859,5075.52219317
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,inventory_pnl,10,220.302647439,837.034806517,389.352837385,-1178.71138969,1694.83773159,-298.49690057,739.102195448
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,adverse_selection_cost,10,61.1246099932,56.3351377978,53.9356501206,0,187.287353997,26.2077298361,96.0414901503
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,fee_pnl,10,19.446,1.45834152379,19.67,17.2,22,18.542110559,20.349889441
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,net_pnl_after_fees,10,5095.37752332,809.245984921,5024.84619277,4043.4301854,6604.9023752,4593.80166538,5596.95338126
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,risk_adjusted_pnl,10,9.66483428662,6.65226067354,7.17938620837,1.66347873822,23.6604097292,5.54172040437,13.7879481689
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,maximum_drawdown,10,805.212476236,667.147611119,702.695419831,240.719174478,2603.69798707,391.710102847,1218.71484962
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,inventory_mean,10,-27.47184,52.4211754002,-31.9116,-137.548,49.316,-59.96282113,5.01914113
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,inventory_variance,10,1603.54945971,1937.13355392,1080.21229728,232.583344,6913.147696,402.901643896,2804.19727553
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,max_abs_inventory,10,114,57.3875712444,100,60,260,78.4308148346,149.569185165
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,pre_liquidation_inventory,10,-50.9,88.3030765791,-50,-210,100,-105.630813892,3.83081389248
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,final_inventory,10,-50.9,88.3030765791,-50,-210,100,-105.630813892,3.83081389248
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,maker_fills,10,97.4,7.16782936305,98.5,86,110,92.9573333333,101.842666667
increased_execution_intensity_10x,itch-calibrated,naive symmetric,low volatility,market_maker_filled_quantity,10,972.3,72.9170761893,983.5,860,1100,927.105527949,1017.49447205
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,fill_rate,10,0.18664,0.0206321862901,0.191,0.1522,0.214,0.17385203845,0.19942796155
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,gross_spread_capture,10,4566.37476861,595.279148073,4807.43012194,3634.92365039,5298.27579681,4197.41693011,4935.33260711
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,inventory_pnl,10,-2307.28255406,2648.5066468,-2305.18914877,-5898.53899604,1010.2353944,-3948.84398085,-665.721127266
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,adverse_selection_cost,10,625.15387674,207.074802982,641.584502858,249.808131078,913.156975498,496.807584143,753.500169337
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,fee_pnl,10,18.664,2.06321862901,19.1,15.22,21.4,17.385203845,19.942796155
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,net_pnl_after_fees,10,2277.75621455,2473.81941008,2169.3650013,-981.261538284,6093.10116697,744.467058819,3811.04537029
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,risk_adjusted_pnl,10,2.3781223655,3.08347146378,0.839717352107,-0.262458946552,8.47505784594,0.466966952064,4.28927777893
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,maximum_drawdown,10,2499.46869623,1667.40347183,2103.01238199,638.609615965,4767.26135831,1466.00131733,3532.93607512
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,inventory_mean,10,-15.92676,52.1400865691,-16.212,-86.1648,61.064,-48.2435204675,16.3900004675
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,inventory_variance,10,1298.85123122,610.984266053,1085.424304,582.629824,2447.03350016,920.159259746,1677.54320269
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,max_abs_inventory,10,110.8,25.9392452559,110,70,149,94.7226892243,126.877310776
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,pre_liquidation_inventory,10,-8.8,95.2818042557,-35,-129,120,-67.8562741196,50.2562741196
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,final_inventory,10,-8.8,95.2818042557,-35,-129,120,-67.8562741196,50.2562741196
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,maker_fills,10,93.8,10.4434987752,96,77,107,87.3270523973,100.272947603
increased_execution_intensity_10x,itch-calibrated,naive symmetric,trending,market_maker_filled_quantity,10,933.2,103.160931451,955,761,1070,869.26019225,997.13980775
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,fill_rate,10,0.0354,0.0103730419839,0.035,0.024,0.05,0.028970721969,0.041829278031
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,gross_spread_capture,10,930.97448111,225.909900674,927.096464966,652.61489706,1365.63190921,790.954074016,1070.9948882
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,inventory_pnl,10,-146.922962461,2223.64965164,-349.291350517,-4268.64371323,3133.77682843,-1525.15529548,1231.30937055
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,adverse_selection_cost,10,460.88649053,307.682830544,414.465886158,11.4376554357,990.106215559,270.182696407,651.590284653
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,fee_pnl,10,3.54,1.03730419839,3.5,2.4,5,2.8970721969,4.1829278031
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,net_pnl_after_fees,10,787.591518649,2216.78525777,774.652025724,-3542.90293192,3788.79172549,-586.386218965,2161.56925626
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,risk_adjusted_pnl,10,0.66633094302,1.17237245405,0.628336269327,-0.81247328911,3.40574741673,-0.0603130322632,1.3929749183
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,maximum_drawdown,10,2200.4550557,1424.69048666,1630.28357321,871.991172543,5005.96437389,1317.42274357,3083.48736783
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,inventory_mean,10,8.1604,21.0775390889,8.834,-30.876,38.404,-4.90359407447,21.2243940745
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,inventory_variance,10,229.5034832,126.13428818,249.6668,54.950704,468.379776,151.324641428,307.682324972
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,max_abs_inventory,10,45,17.7951304201,40,20,70,33.9704638961,56.0295361039
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,pre_liquidation_inventory,10,19,40.9471203709,20,-40,70,-6.37928814342,44.3792881434
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,final_inventory,10,19,40.9471203709,20,-40,70,-6.37928814342,44.3792881434
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,maker_fills,10,17.7,5.18652099196,17.5,12,25,14.4853609845,20.9146390155
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,high volatility,market_maker_filled_quantity,10,177,51.8652099196,175,120,250,144.853609845,209.146390155
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,fill_rate,10,0.0396,0.00671978835646,0.037,0.032,0.048,0.0354350320263,0.0437649679737
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,gross_spread_capture,10,890.756270107,143.14226529,881.289794621,691.308699451,1074.80385933,802.035774907,979.476765307
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,inventory_pnl,10,205.934203183,351.714787188,244.189612959,-338.814915681,760.364408386,-12.0608804151,423.929286781
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,adverse_selection_cost,10,14.4767497603,17.3480382781,7.80545748379,0,46.2776652527,3.72432423698,25.2291752837
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,fee_pnl,10,3.96,0.671978835646,3.7,3.2,4.8,3.54350320263,4.37649679737
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,net_pnl_after_fees,10,1100.65047329,324.454902843,1032.49208533,628.075474709,1599.53427973,899.551241055,1301.74970552
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,risk_adjusted_pnl,10,3.76358348744,2.04885021757,3.07043696787,1.24423035269,7.98978610235,2.49369296611,5.03347400876
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,maximum_drawdown,10,363.984879965,168.768666168,409.294005354,120.262347297,629.832325436,259.380976944,468.588782986
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,inventory_mean,10,2.938,21.272486748,-2.012,-25.884,35.528,-10.2468238854,16.1228238854
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,inventory_variance,10,284.1613328,323.514081553,153.490016,53.533744,912.92,83.6452276423,484.677437958
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,max_abs_inventory,10,45,22.7303028283,40,20,80,30.9116123468,59.0883876532
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,pre_liquidation_inventory,10,10,41.0960933531,10,-40,80,-15.4716225544,35.4716225544
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,final_inventory,10,10,41.0960933531,10,-40,80,-15.4716225544,35.4716225544
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,maker_fills,10,19.8,3.35989417823,18.5,16,24,17.7175160131,21.8824839869
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,low volatility,market_maker_filled_quantity,10,198,33.5989417823,185,160,240,177.175160131,218.824839869
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,fill_rate,10,0.0402,0.0105177099324,0.036,0.03,0.06,0.0336810558455,0.0467189441545
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,gross_spread_capture,10,897.727169535,246.095413298,870.308312961,522.532045438,1368.1055434,745.195652097,1050.25868697
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,inventory_pnl,10,-377.403551423,1680.56994511,-310.61869925,-3468.8073794,2914.1143434,-1419.031595,664.224492154
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,adverse_selection_cost,10,146.668806627,69.195337434,141.297711083,55.2184600657,296.721023244,103.781092155,189.556521099
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,fee_pnl,10,4.02,1.05177099324,3.6,3,6,3.36810558455,4.67189441545
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,net_pnl_after_fees,10,524.343618113,1707.45361584,551.760196467,-2573.03971366,4016.89942416,-533.947097218,1582.63433344
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,risk_adjusted_pnl,10,0.812602819913,1.30131268481,0.578948211799,-0.70500471965,3.75576308586,0.00604086162713,1.6191647782
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,maximum_drawdown,10,1413.97669067,988.547449189,1046.84664418,501.891124641,3649.6772886,801.268633814,2026.68474753
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,inventory_mean,10,-7.38068,27.1124351495,-5.958,-45.1068,39.824,-24.1851414053,9.42378140525
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,inventory_variance,10,376.742196976,253.991908593,324.357208,77.946416,883.34019376,219.316381048,534.168012904
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,max_abs_inventory,10,53,20.0277585144,50,30,80,40.5866666667,65.4133333333
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,pre_liquidation_inventory,10,-3,48.0855718716,0,-80,80,-32.8037462224,26.8037462224
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,final_inventory,10,-3,48.0855718716,0,-80,80,-32.8037462224,26.8037462224
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,maker_fills,10,20.2,5.22387680644,18.5,15,30,16.9622076108,23.4377923892
increased_execution_intensity_2x,itch-calibrated,avellaneda stoikov,trending,market_maker_filled_quantity,10,201,52.588549662,180,150,300,168.405279228,233.594720772
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,fill_rate,10,0.035,0.0103816076683,0.035,0.022,0.05,0.0285654129028,0.0414345870972
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,gross_spread_capture,10,1006.70234494,257.185609168,1009.96058409,648.020087766,1485.63190921,847.297052889,1166.10763699
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,inventory_pnl,10,-169.346256203,2231.9194656,-349.291350517,-4268.64371323,3133.77682843,-1552.70427301,1214.01176061
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,adverse_selection_cost,10,422.792024991,299.674821918,397.849927685,1.43765543573,942.498593719,237.051646036,608.532403946
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,fee_pnl,10,3.5,1.03816076683,3.5,2.2,5,2.85654129028,4.14345870972
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,net_pnl_after_fees,10,840.856088737,2230.66548707,854.652025724,-3492.90293192,3858.79172549,-541.724704131,2223.43688161
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,risk_adjusted_pnl,10,0.700386017024,1.20304000309,0.673947344605,-0.80655596381,3.50904233108,-0.045265902087,1.44603793613
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,maximum_drawdown,10,2188.4550557,1422.12035598,1620.28357321,871.991172543,5005.96437389,1307.01572707,3069.89438433
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,inventory_mean,10,8.0876,21.0543961269,8.376,-30.876,38.404,-4.96204991798,21.137249918
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,inventory_variance,10,230.2358896,125.529417062,251.285272,59.037824,468.379776,152.431950831,308.039828369
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,max_abs_inventory,10,45,17.7951304201,40,20,70,33.9704638961,56.0295361039
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,pre_liquidation_inventory,10,19,40.6748625621,15,-40,70,-6.21054100526,44.2105410053
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,final_inventory,10,19,40.6748625621,15,-40,70,-6.21054100526,44.2105410053
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,maker_fills,10,17.5,5.19080383413,17.5,11,25,14.2827064514,20.7172935486
increased_execution_intensity_2x,itch-calibrated,naive symmetric,high volatility,market_maker_filled_quantity,10,175,51.9080383413,175,110,250,142.827064514,207.172935486
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,fill_rate,10,0.0394,0.00646701030015,0.037,0.032,0.048,0.0353917054888,0.0434082945112
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,gross_spread_capture,10,972.541947775,158.698943468,976.289794622,751.308699451,1209.20040388,874.179323546,1070.904572
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,inventory_pnl,10,207.632980711,352.403308775,244.189612959,-338.814915681,760.364408386,-10.7888529877,426.054814409
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,adverse_selection_cost,10,10.4767497603,13.0110987537,6.2139267163,0,36.2776652527,2.41238720342,18.5411123173
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,fee_pnl,10,3.94,0.646701030015,3.7,3.2,4.8,3.53917054888,4.34082945112
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,net_pnl_after_fees,10,1184.11492848,324.512592122,1142.49208533,718.075474709,1699.53427973,982.979940065,1385.2499169
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,risk_adjusted_pnl,10,4.04015191726,2.17170007917,3.19114973395,1.42252219221,8.48869537319,2.69411826285,5.38618557167
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,maximum_drawdown,10,365.353969164,169.702789042,409.294005354,120.262347297,629.832325436,260.171090788,470.536847541
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,inventory_mean,10,3.4856,22.252544999,-2.012,-25.884,41.004,-10.3066702827,17.2778702827
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,inventory_variance,10,291.0884096,320.615036461,180.5224,53.533744,912.92,92.369151206,489.807667994
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,max_abs_inventory,10,46,23.6643191324,40,20,80,31.3327030438,60.6672969562
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,pre_liquidation_inventory,10,11,41.4862761779,10,-40,80,-14.7134603748,36.7134603748
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,final_inventory,10,11,41.4862761779,10,-40,80,-14.7134603748,36.7134603748
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,maker_fills,10,19.7,3.23350515007,18.5,16,24,17.6958527444,21.7041472556
increased_execution_intensity_2x,itch-calibrated,naive symmetric,low volatility,market_maker_filled_quantity,10,197,32.3350515007,185,160,240,176.958527444,217.041472556
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,fill_rate,10,0.04,0.0107082522695,0.036,0.03,0.06,0.0333629564815,0.0466370435185
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,gross_spread_capture,10,991.300423791,281.613694022,925.308312961,582.532045438,1508.1055434,816.754447884,1165.8463997
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,inventory_pnl,10,-387.644004221,1680.91542971,-361.82096324,-3468.8073794,2914.1143434,-1429.48618137,654.19817293
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,adverse_selection_cost,10,134.401262387,64.4030806316,121.186321391,45.2184600657,276.721023244,94.4838194536,174.31870532
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,fee_pnl,10,4,1.07082522695,3.6,3,6,3.33629564815,4.66370435185
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,net_pnl_after_fees,10,607.656419572,1735.70881443,666.760196467,-2533.03971366,4186.89942416,-468.147049279,1683.45988842
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,risk_adjusted_pnl,10,0.893022275347,1.35318982199,0.659919544012,-0.699797112201,3.9516591231,0.0543065343141,1.73173801638
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,maximum_drawdown,10,1395.97669067,980.576795816,1036.84664418,501.891124641,3619.6772886,788.208895957,2003.74448539
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,inventory_mean,10,-7.63148,26.975925251,-6.87,-45.1068,39.824,-24.3513316936,9.0883716936
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,inventory_variance,10,375.402384176,255.061513696,324.357208,77.946416,883.34019376,217.313620137,533.491148215
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,max_abs_inventory,10,53,20.0277585144,50,30,80,40.5866666667,65.4133333333
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,pre_liquidation_inventory,10,-4,47.6561760018,0,-80,80,-33.5376039049,25.5376039049
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,final_inventory,10,-4,47.6561760018,0,-80,80,-33.5376039049,25.5376039049
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,maker_fills,10,20.1,5.32186266473,18.5,15,30,16.8014753466,23.3985246534
increased_execution_intensity_2x,itch-calibrated,naive symmetric,trending,market_maker_filled_quantity,10,200,53.5412613474,180,150,300,166.814782407,233.185217593
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,fill_rate,10,0.0893,0.0127021433012,0.092,0.074,0.106,0.0814271300165,0.0971728699835
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,gross_spread_capture,10,2153.70502977,314.877950001,2097.08111359,1585.32359203,2640.54939173,1958.54165441,2348.86840514
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,inventory_pnl,10,-2168.36551806,3365.9155459,-1530.74973019,-9128.17032799,1565.43828074,-4254.58158727,-82.1494488421
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,adverse_selection_cost,10,1219.12470197,413.336822365,1197.17157907,607.416657576,2002.40522059,962.935885272,1475.31351867
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,fee_pnl,10,8.93,1.27021433012,9.2,7.4,10.6,8.14271300165,9.71728699835
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,net_pnl_after_fees,10,-5.730488288,3236.15622366,486.354299113,-6818.9376188,3679.63485018,-2011.52089634,2000.05991977
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,risk_adjusted_pnl,10,0.530677127646,1.18220940839,0.255193454666,-0.554348006365,2.88500289151,-0.202063855104,1.2634181104
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,maximum_drawdown,10,4358.2017474,3764.55875095,2983.14392297,1009.7265126,12300.8246454,2024.90405985,6691.49943496
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,inventory_mean,10,0.8556,46.9682612627,-0.676,-78.56,92.152,-28.2556299323,29.9668299323
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,inventory_variance,10,574.5341392,477.565386262,397.878,156.695344,1555.848896,278.53604616,870.53223224
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,max_abs_inventory,10,71.5,40.0034720715,55,30,150,46.705591132,96.294408868
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,pre_liquidation_inventory,10,-1.5,61.5562073772,0,-70,130,-39.652932609,36.652932609
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,final_inventory,10,-1.5,61.5562073772,0,-70,130,-39.652932609,36.652932609
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,maker_fills,10,44.7,6.30784344201,46,37,53,40.7903581295,48.6096418705
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,high volatility,market_maker_filled_quantity,10,446.5,63.510716506,460,370,530,407.135650082,485.864349918
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,fill_rate,10,0.09758,0.0120953434566,0.098,0.074,0.1168,0.0900832284566,0.105076771543
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,gross_spread_capture,10,2197.8812185,266.077919471,2183.18596256,1719.11452269,2592.7848227,2032.96441542,2362.79802157
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,inventory_pnl,10,-196.00596817,1572.56272488,200.861780788,-4543.20366324,825.167591901,-1170.6904431,778.678506756
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,adverse_selection_cost,10,41.9750257316,46.6239685519,30.4184376056,0,155.493316848,13.0771906323,70.8728608309
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,fee_pnl,10,9.758,1.20953434566,9.8,7.4,11.68,9.00832284566,10.5076771543
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,net_pnl_after_fees,10,2011.63325033,1601.61568278,2511.50112902,-2442.74320456,3096.91560395,1018.94156554,3004.32493511
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,terminal_liquidation_cost,10,0,0,0,0,0,0,0
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,terminal_inventory_penalty,10,0,0,0,0,0,0,0
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,risk_adjusted_pnl,10,9.30788608251,7.39210589052,7.95741024932,-0.690784410641,23.3555585059,4.72621138395,13.8895607811
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,maximum_drawdown,10,716.163723309,1046.59391111,310.959829264,111.995091618,3536.18750935,67.4780966135,1364.84935
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,inventory_mean,10,-22.10176,34.4884271791,-13.438,-87.46,18.924,-43.4779086293,-0.725611370658
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,inventory_variance,10,560.066396544,597.523347669,295.655544,135.840816,2033.9456,189.717588726,930.415204362
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,max_abs_inventory,10,65.9,44.0869091177,50,30,150,38.5746506295,93.2253493705
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,pre_liquidation_inventory,10,-36.9,53.2133024305,-22,-130,25,-69.8819465499,-3.91805345007
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,final_inventory,10,-36.9,53.2133024305,-22,-130,25,-69.8819465499,-3.91805345007
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,maker_fills,10,48.9,6.11827862502,49,37,59,45.1078516203,52.6921483797
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,low volatility,market_maker_filled_quantity,10,487.9,60.476717283,490,370,584,450.416142283,525.383857717
increased_execution_intensity_5x,itch-calibrated,avellaneda stoikov,trending,fill_rate,10,0.09618,0.016414749465,0.0974,0.068,0.124,0.086006032876,0.106353967124
