scenario,flow_type,strategy_name,regime,metric,sample_count,mean,stddev,median,p05,p95,ci95_low,ci95_high
as_risk_aversion_low,hand_chosen,avellaneda stoikov,low volatility,maker_missed_due_to_quote_not_at_touched_price,2,502.5,0.707106781187,502.5,502,503,501.52,503.48
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,fill_rate_by_quote_count,2,0.5345,0.0205060966544,0.5345,0.52,0.549,0.50608,0.56292
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,fill_rate_by_submitted_size,2,0.51985,0.0201525432638,0.51985,0.5056,0.5341,0.49192,0.54778
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,average_quote_lifetime,2,6.5075,0.202939646201,6.5075,6.364,6.651,6.22624,6.78876
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,average_initial_queue_ahead,2,70.5365,13.4696770748,70.5365,61.012,80.061,51.86848,89.20452
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,percent_quotes_submitted_at_best,2,0.8305,0.0106066017178,0.8305,0.823,0.838,0.8158,0.8452
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,external_execution_events_count,2,1254,16.9705627485,1254,1242,1266,1230.48,1277.52
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,maker_eligible_execution_events,2,560,24.0416305603,560,543,577,526.68,593.32
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,maker_reached_by_execution_events,2,555,21.2132034356,555,540,570,525.6,584.4
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,maker_missed_due_to_queue_events,2,8.5,2.12132034356,8.5,7,10,5.56,11.44
as_risk_aversion_low,hand_chosen,avellaneda stoikov,trending,maker_missed_due_to_quote_not_at_touched_price,2,690.5,6.36396103068,690.5,686,695,681.68,699.32
as_risk_aversion_low,hand_chosen,naive symmetric,high volatility,fill_rate_by_quote_count,2,0.5285,0.04171930009,0.5285,0.499,0.558,0.47068,0.58632
as_risk_aversion_low,hand_chosen,naive symmetric,high volatility,fill_rate_by_submitted_size,2,0.51325,0.0413657466994,0.51325,0.484,0.5425,0.45592,0.57058
